time,o,h,l,c,volume
2025-12-01 05:00:00+00:00,0.57314,0.5732,0.57278,0.57306,514
2025-12-01 05:15:00+00:00,0.57306,0.5731,0.57272,0.57286,486
2025-12-01 05:30:00+00:00,0.57288,0.57292,0.5726,0.57267,557
2025-12-01 05:45:00+00:00,0.57267,0.57295,0.57265,0.5729,445
2025-12-01 06:00:00+00:00,0.57291,0.57298,0.57272,0.57284,569
2025-12-01 06:15:00+00:00,0.57285,0.573,0.57281,0.57296,378
2025-12-01 06:30:00+00:00,0.57296,0.57304,0.57283,0.57288,527
2025-12-01 06:45:00+00:00,0.5729,0.57304,0.57278,0.57303,395
2025-12-01 07:00:00+00:00,0.57305,0.57324,0.57264,0.57264,502
2025-12-01 07:15:00+00:00,0.57265,0.57346,0.5726,0.57342,500
2025-12-01 07:30:00+00:00,0.57341,0.57373,0.57326,0.5737,590
2025-12-01 07:45:00+00:00,0.57372,0.57406,0.57353,0.57364,872
2025-12-01 08:00:00+00:00,0.57364,0.574,0.5734,0.57376,1106
2025-12-01 08:15:00+00:00,0.57376,0.57391,0.57349,0.5736,711
2025-12-01 08:30:00+00:00,0.5736,0.57366,0.57314,0.57334,932
2025-12-01 08:45:00+00:00,0.57334,0.57362,0.57318,0.57346,979
2025-12-01 09:00:00+00:00,0.57346,0.57374,0.57332,0.57358,1024
2025-12-01 09:15:00+00:00,0.57358,0.5737,0.57332,0.5737,574
2025-12-01 09:30:00+00:00,0.5737,0.57392,0.5736,0.57386,847
2025-12-01 09:45:00+00:00,0.57386,0.57398,0.5737,0.57378,727
2025-12-01 10:00:00+00:00,0.57378,0.57392,0.5736,0.57365,965
2025-12-01 10:15:00+00:00,0.57366,0.57369,0.57342,0.5736,834
2025-12-01 10:30:00+00:00,0.57358,0.5736,0.57294,0.57294,779
2025-12-01 10:45:00+00:00,0.57294,0.5733,0.57284,0.57324,667
2025-12-01 11:00:00+00:00,0.57322,0.57345,0.5731,0.57315,532
2025-12-01 11:15:00+00:00,0.57316,0.57363,0.57316,0.57362,503
2025-12-01 11:30:00+00:00,0.57364,0.57381,0.57354,0.57364,592
2025-12-01 11:45:00+00:00,0.57362,0.57372,0.57343,0.5737,680
2025-12-01 12:00:00+00:00,0.5737,0.57384,0.57332,0.5736,539
2025-12-01 12:15:00+00:00,0.57359,0.57384,0.57354,0.5737,747
2025-12-01 12:30:00+00:00,0.5737,0.574,0.57364,0.57396,702
2025-12-01 12:45:00+00:00,0.57398,0.57482,0.57398,0.57479,955
2025-12-01 13:00:00+00:00,0.5748,0.5752,0.57468,0.5747,1024
2025-12-01 13:15:00+00:00,0.5747,0.57471,0.57429,0.57452,841
2025-12-01 13:30:00+00:00,0.57452,0.5748,0.57426,0.57475,919
2025-12-01 13:45:00+00:00,0.57474,0.5748,0.57428,0.57446,679
2025-12-01 14:00:00+00:00,0.57446,0.57453,0.5739,0.57394,847
2025-12-01 14:15:00+00:00,0.57392,0.5741,0.57375,0.5739,777
2025-12-01 14:30:00+00:00,0.5739,0.5742,0.57363,0.57375,1371
2025-12-01 14:45:00+00:00,0.57374,0.57412,0.57358,0.57409,1193
2025-12-01 15:00:00+00:00,0.57408,0.57446,0.57402,0.57412,1287
2025-12-01 15:15:00+00:00,0.57412,0.57446,0.574,0.57414,1293
2025-12-01 15:30:00+00:00,0.57414,0.57414,0.57336,0.57366,1177
2025-12-01 15:45:00+00:00,0.57364,0.57444,0.5736,0.57418,1144
2025-12-01 16:00:00+00:00,0.57418,0.57438,0.57351,0.57354,981
2025-12-01 16:15:00+00:00,0.57352,0.57372,0.57346,0.57363,662
2025-12-01 16:30:00+00:00,0.57365,0.57382,0.57353,0.5738,824
2025-12-01 16:45:00+00:00,0.5738,0.57381,0.57344,0.57352,1109
2025-12-01 17:00:00+00:00,0.57352,0.57372,0.57337,0.57348,793
2025-12-01 17:15:00+00:00,0.57349,0.57377,0.57339,0.57377,537
2025-12-01 17:30:00+00:00,0.57376,0.57402,0.57374,0.57399,653
2025-12-01 17:45:00+00:00,0.57399,0.57399,0.5736,0.5737,460
2025-12-01 18:00:00+00:00,0.5737,0.5738,0.5736,0.5737,143
2025-12-01 18:15:00+00:00,0.57368,0.57369,0.57312,0.57316,410
2025-12-01 18:30:00+00:00,0.57316,0.57326,0.57303,0.57326,408
2025-12-01 18:45:00+00:00,0.57324,0.57324,0.57302,0.57314,292
2025-12-01 19:00:00+00:00,0.57313,0.57314,0.57282,0.57292,408
2025-12-01 19:15:00+00:00,0.57293,0.57295,0.57264,0.57274,389
2025-12-01 19:30:00+00:00,0.57272,0.57282,0.57251,0.57254,373
2025-12-01 19:45:00+00:00,0.57254,0.57279,0.57254,0.57268,356
2025-12-01 20:00:00+00:00,0.57266,0.57278,0.57256,0.57262,336
2025-12-01 20:15:00+00:00,0.57263,0.57264,0.5725,0.57252,410
2025-12-01 20:30:00+00:00,0.57252,0.57267,0.57246,0.57262,231
2025-12-01 20:45:00+00:00,0.57263,0.5728,0.5726,0.57278,309
2025-12-01 21:00:00+00:00,0.57275,0.57286,0.5727,0.57275,205
2025-12-01 21:15:00+00:00,0.57276,0.57276,0.57264,0.57264,136
2025-12-01 21:30:00+00:00,0.57266,0.57282,0.5726,0.5728,146
2025-12-01 21:45:00+00:00,0.57282,0.5729,0.57278,0.5729,209
2025-12-01 22:00:00+00:00,0.57244,0.57268,0.57237,0.5726,94
2025-12-01 22:15:00+00:00,0.57262,0.5727,0.5725,0.57268,177
2025-12-01 22:30:00+00:00,0.57268,0.5727,0.57254,0.57256,142
2025-12-01 22:45:00+00:00,0.57256,0.57264,0.57252,0.57261,247
2025-12-01 23:00:00+00:00,0.57262,0.5728,0.57262,0.57276,193
2025-12-01 23:15:00+00:00,0.57275,0.57291,0.57262,0.57276,187
2025-12-01 23:30:00+00:00,0.57276,0.57276,0.5727,0.57271,80
2025-12-01 23:45:00+00:00,0.5727,0.57274,0.5725,0.57253,80
2025-12-02 00:00:00+00:00,0.57255,0.57274,0.5725,0.57259,300
2025-12-02 00:15:00+00:00,0.5726,0.57262,0.57232,0.57236,413
2025-12-02 00:30:00+00:00,0.57237,0.57251,0.57216,0.57247,275
2025-12-02 00:45:00+00:00,0.57246,0.57246,0.5721,0.5723,415
2025-12-02 01:00:00+00:00,0.5723,0.57236,0.57186,0.57203,502
2025-12-02 01:15:00+00:00,0.57201,0.57238,0.57197,0.57231,546
2025-12-02 01:30:00+00:00,0.57232,0.5725,0.57222,0.57238,606
2025-12-02 01:45:00+00:00,0.57238,0.57266,0.57238,0.57265,409
2025-12-02 02:00:00+00:00,0.57264,0.57276,0.57244,0.57276,457
2025-12-02 02:15:00+00:00,0.57278,0.5728,0.57246,0.57248,374
2025-12-02 02:30:00+00:00,0.57248,0.57262,0.57236,0.57257,378
2025-12-02 02:45:00+00:00,0.5726,0.57272,0.57256,0.57266,529
2025-12-02 03:00:00+00:00,0.57267,0.57278,0.57256,0.57258,388
2025-12-02 03:15:00+00:00,0.5726,0.57261,0.57231,0.57236,316
2025-12-02 03:30:00+00:00,0.57236,0.57247,0.57221,0.57244,353
2025-12-02 03:45:00+00:00,0.57242,0.57268,0.5724,0.5726,398
2025-12-02 04:00:00+00:00,0.57261,0.57279,0.57259,0.57264,304
2025-12-02 04:15:00+00:00,0.57264,0.57284,0.57258,0.57265,262
2025-12-02 04:30:00+00:00,0.57262,0.57274,0.57247,0.57273,255
2025-12-02 04:45:00+00:00,0.57272,0.57274,0.57242,0.57246,301
2025-12-02 05:00:00+00:00,0.57246,0.57267,0.5724,0.57264,383
2025-12-02 05:15:00+00:00,0.57263,0.57274,0.57261,0.57262,264
2025-12-02 05:30:00+00:00,0.57261,0.57275,0.57248,0.57273,217
2025-12-02 05:45:00+00:00,0.57274,0.57292,0.57274,0.57286,108
2025-12-02 06:00:00+00:00,0.57285,0.57287,0.57256,0.57258,201
2025-12-02 06:15:00+00:00,0.57257,0.57276,0.57246,0.5726,362
2025-12-02 06:30:00+00:00,0.57261,0.57276,0.57241,0.57255,410
2025-12-02 06:45:00+00:00,0.57258,0.57284,0.57246,0.57278,356
2025-12-02 07:00:00+00:00,0.57278,0.57296,0.57277,0.57292,436
2025-12-02 07:15:00+00:00,0.57292,0.57296,0.57269,0.57296,317
2025-12-02 07:30:00+00:00,0.57296,0.57328,0.57276,0.57304,576
2025-12-02 07:45:00+00:00,0.57305,0.57316,0.57293,0.57304,433
2025-12-02 08:00:00+00:00,0.57304,0.5732,0.5729,0.57307,722
2025-12-02 08:15:00+00:00,0.57308,0.57314,0.57294,0.573,458
2025-12-02 08:30:00+00:00,0.573,0.57303,0.57234,0.57244,412
2025-12-02 08:45:00+00:00,0.57244,0.57255,0.57224,0.57251,445
2025-12-02 09:00:00+00:00,0.57249,0.57265,0.57246,0.57252,356
2025-12-02 09:15:00+00:00,0.57252,0.57256,0.57179,0.57191,520
2025-12-02 09:30:00+00:00,0.5719,0.57192,0.57162,0.57176,439
2025-12-02 09:45:00+00:00,0.57175,0.57194,0.57154,0.57177,441
2025-12-02 10:00:00+00:00,0.57178,0.57181,0.57156,0.5717,477
2025-12-02 10:15:00+00:00,0.57169,0.57172,0.57119,0.57134,684
2025-12-02 10:30:00+00:00,0.57134,0.57155,0.57134,0.57146,458
2025-12-02 10:45:00+00:00,0.57145,0.57152,0.57111,0.57133,403
2025-12-02 11:00:00+00:00,0.57132,0.57174,0.57128,0.57169,523
2025-12-02 11:15:00+00:00,0.57169,0.57186,0.5715,0.5716,362
2025-12-02 11:30:00+00:00,0.57158,0.57176,0.57154,0.57166,439
2025-12-02 11:45:00+00:00,0.57167,0.57167,0.57148,0.57157,513
2025-12-02 12:00:00+00:00,0.57156,0.5718,0.57154,0.57161,494
2025-12-02 12:15:00+00:00,0.5716,0.57203,0.57146,0.57194,439
2025-12-02 12:30:00+00:00,0.57194,0.57228,0.5719,0.57222,464
2025-12-02 12:45:00+00:00,0.57222,0.57244,0.5722,0.57236,543
2025-12-02 13:00:00+00:00,0.57233,0.5726,0.57222,0.57259,531
2025-12-02 13:15:00+00:00,0.57258,0.57264,0.5724,0.57242,589
2025-12-02 13:30:00+00:00,0.57243,0.57282,0.57243,0.57275,454
2025-12-02 13:45:00+00:00,0.57277,0.57312,0.57248,0.57312,517
2025-12-02 14:00:00+00:00,0.57312,0.57367,0.57312,0.57344,896
2025-12-02 14:15:00+00:00,0.57345,0.57347,0.57318,0.5733,598
2025-12-02 14:30:00+00:00,0.57331,0.57347,0.57292,0.57298,1550
2025-12-02 14:45:00+00:00,0.573,0.5734,0.57281,0.57334,1031
2025-12-02 15:00:00+00:00,0.57335,0.57364,0.57312,0.57313,884
2025-12-02 15:15:00+00:00,0.57314,0.57326,0.57256,0.57274,1051
2025-12-02 15:30:00+00:00,0.57274,0.57397,0.57274,0.57374,1237
2025-12-02 15:45:00+00:00,0.57372,0.57448,0.57372,0.57402,1171
2025-12-02 16:00:00+00:00,0.57403,0.57406,0.57341,0.57344,1081
2025-12-02 16:15:00+00:00,0.57342,0.57342,0.57279,0.57304,891
2025-12-02 16:30:00+00:00,0.57302,0.57322,0.57284,0.57284,1017
2025-12-02 16:45:00+00:00,0.57284,0.57302,0.57236,0.57252,1199
2025-12-02 17:00:00+00:00,0.5725,0.5727,0.57234,0.57246,843
2025-12-02 17:15:00+00:00,0.57246,0.57294,0.57246,0.5729,738
2025-12-02 17:30:00+00:00,0.57291,0.57328,0.57288,0.5731,736
2025-12-02 17:45:00+00:00,0.57308,0.57315,0.57286,0.5729,295
2025-12-02 18:00:00+00:00,0.5729,0.57306,0.57271,0.57286,143
2025-12-02 18:15:00+00:00,0.57286,0.57307,0.57282,0.57288,62
2025-12-02 18:30:00+00:00,0.5729,0.57301,0.5725,0.57258,227
2025-12-02 18:45:00+00:00,0.57256,0.5728,0.57254,0.57279,352
2025-12-02 19:00:00+00:00,0.57278,0.57318,0.57274,0.57313,97
2025-12-02 19:15:00+00:00,0.57315,0.57332,0.57315,0.57322,90
2025-12-02 19:30:00+00:00,0.57324,0.57326,0.57301,0.57308,149
2025-12-02 19:45:00+00:00,0.57307,0.57362,0.57304,0.57342,294
2025-12-02 20:00:00+00:00,0.57345,0.57376,0.57345,0.57355,295
2025-12-02 20:15:00+00:00,0.57354,0.57358,0.57335,0.57344,169
2025-12-02 20:30:00+00:00,0.57344,0.57353,0.57336,0.5735,219
2025-12-02 20:45:00+00:00,0.57351,0.57364,0.57351,0.57354,220
2025-12-02 21:00:00+00:00,0.57352,0.57356,0.57337,0.57344,224
2025-12-02 21:15:00+00:00,0.57342,0.57364,0.57338,0.57361,135
2025-12-02 21:30:00+00:00,0.57361,0.57361,0.57338,0.57358,102
2025-12-02 21:45:00+00:00,0.57357,0.5739,0.57356,0.57382,228
2025-12-02 22:00:00+00:00,0.57358,0.57368,0.5735,0.57368,62
2025-12-02 22:15:00+00:00,0.5737,0.57384,0.57362,0.57368,110
2025-12-02 22:30:00+00:00,0.57367,0.57376,0.57359,0.57366,189
2025-12-02 22:45:00+00:00,0.57366,0.57374,0.57361,0.57361,208
2025-12-02 23:00:00+00:00,0.57362,0.57386,0.5736,0.57369,170
2025-12-02 23:15:00+00:00,0.57368,0.57399,0.57368,0.57392,240
2025-12-02 23:30:00+00:00,0.57392,0.57405,0.57388,0.57405,123
2025-12-02 23:45:00+00:00,0.57404,0.57412,0.57399,0.5741,97
2025-12-03 00:00:00+00:00,0.5741,0.57446,0.5741,0.57422,600
2025-12-03 00:15:00+00:00,0.57423,0.57423,0.57393,0.57406,249
2025-12-03 00:30:00+00:00,0.57406,0.57438,0.5735,0.57396,1530
2025-12-03 00:45:00+00:00,0.57398,0.57408,0.57375,0.5739,969
2025-12-03 01:00:00+00:00,0.57388,0.57408,0.57375,0.57378,846
2025-12-03 01:15:00+00:00,0.57378,0.57442,0.57374,0.57441,734
2025-12-03 01:30:00+00:00,0.57443,0.5747,0.57414,0.5746,669
2025-12-03 01:45:00+00:00,0.57459,0.57471,0.57444,0.57463,597
2025-12-03 02:00:00+00:00,0.57462,0.5752,0.5746,0.5752,824
2025-12-03 02:15:00+00:00,0.57522,0.57525,0.57486,0.57496,538
2025-12-03 02:30:00+00:00,0.57496,0.57508,0.57476,0.57508,483
2025-12-03 02:45:00+00:00,0.57506,0.57525,0.57502,0.57508,380
2025-12-03 03:00:00+00:00,0.57508,0.5752,0.5749,0.57499,508
2025-12-03 03:15:00+00:00,0.57498,0.57525,0.57496,0.5751,452
2025-12-03 03:30:00+00:00,0.5751,0.57512,0.57489,0.57502,482
2025-12-03 03:45:00+00:00,0.57502,0.5751,0.57485,0.57487,544
2025-12-03 04:00:00+00:00,0.57488,0.57504,0.5748,0.57492,363
2025-12-03 04:15:00+00:00,0.57494,0.57514,0.57492,0.57498,317
2025-12-03 04:30:00+00:00,0.57499,0.57518,0.57498,0.57512,303
2025-12-03 04:45:00+00:00,0.57512,0.57532,0.57511,0.57528,452
2025-12-03 05:00:00+00:00,0.57529,0.57547,0.57523,0.57544,426
2025-12-03 05:15:00+00:00,0.57547,0.57557,0.57524,0.57532,401
2025-12-03 05:30:00+00:00,0.57534,0.5754,0.57518,0.57525,390
2025-12-03 05:45:00+00:00,0.57525,0.57544,0.57522,0.57542,322
2025-12-03 06:00:00+00:00,0.57544,0.57544,0.57514,0.57524,507
2025-12-03 06:15:00+00:00,0.57523,0.5753,0.57508,0.5751,400
2025-12-03 06:30:00+00:00,0.5751,0.57514,0.57486,0.57493,464
2025-12-03 06:45:00+00:00,0.57492,0.57514,0.5749,0.57512,387
2025-12-03 07:00:00+00:00,0.57512,0.57552,0.5751,0.57518,742
2025-12-03 07:15:00+00:00,0.57516,0.57519,0.57474,0.57474,515
2025-12-03 07:30:00+00:00,0.57472,0.57472,0.57437,0.57444,478
2025-12-03 07:45:00+00:00,0.57442,0.57468,0.57438,0.57447,400
2025-12-03 08:00:00+00:00,0.5745,0.57468,0.57429,0.57446,670
2025-12-03 08:15:00+00:00,0.57446,0.57453,0.57419,0.57421,661
2025-12-03 08:30:00+00:00,0.57423,0.57439,0.5741,0.57432,595
2025-12-03 08:45:00+00:00,0.57432,0.57455,0.574,0.57439,642
2025-12-03 09:00:00+00:00,0.5744,0.57458,0.57428,0.5744,755
2025-12-03 09:15:00+00:00,0.57439,0.57443,0.57395,0.57406,725
2025-12-03 09:30:00+00:00,0.5741,0.57458,0.5741,0.57438,700
2025-12-03 09:45:00+00:00,0.57437,0.57441,0.57412,0.57419,749
2025-12-03 10:00:00+00:00,0.5742,0.5746,0.57418,0.57447,789
2025-12-03 10:15:00+00:00,0.5745,0.57471,0.57445,0.57463,480
2025-12-03 10:30:00+00:00,0.57464,0.57491,0.57456,0.57485,488
2025-12-03 10:45:00+00:00,0.57484,0.575,0.57473,0.57485,630
2025-12-03 11:00:00+00:00,0.57485,0.57488,0.57468,0.5748,703
2025-12-03 11:15:00+00:00,0.57479,0.57503,0.57471,0.57496,529
2025-12-03 11:30:00+00:00,0.57496,0.57519,0.57494,0.57496,618
2025-12-03 11:45:00+00:00,0.57494,0.57516,0.57484,0.57505,404
2025-12-03 12:00:00+00:00,0.57504,0.57517,0.57496,0.57504,436
2025-12-03 12:15:00+00:00,0.57501,0.57508,0.57492,0.575,483
2025-12-03 12:30:00+00:00,0.575,0.57507,0.5749,0.5749,398
2025-12-03 12:45:00+00:00,0.5749,0.57495,0.57457,0.57458,398
2025-12-03 13:00:00+00:00,0.57456,0.57529,0.57434,0.57506,723
2025-12-03 13:15:00+00:00,0.5751,0.57572,0.57488,0.57488,1106
2025-12-03 13:30:00+00:00,0.5749,0.57524,0.57448,0.57524,1184
2025-12-03 13:45:00+00:00,0.57521,0.57522,0.57469,0.57472,833
2025-12-03 14:00:00+00:00,0.57471,0.57478,0.57346,0.57376,1388
2025-12-03 14:15:00+00:00,0.57374,0.57418,0.57364,0.574,982
2025-12-03 14:30:00+00:00,0.574,0.57512,0.574,0.57495,1728
2025-12-03 14:45:00+00:00,0.57496,0.57501,0.57429,0.57474,1425
2025-12-03 15:00:00+00:00,0.57458,0.57532,0.57432,0.57475,1747
2025-12-03 15:15:00+00:00,0.57476,0.57622,0.57473,0.57614,1370
2025-12-03 15:30:00+00:00,0.57613,0.57624,0.57556,0.57612,1347
2025-12-03 15:45:00+00:00,0.57609,0.5766,0.57598,0.57627,1158
2025-12-03 16:00:00+00:00,0.57626,0.57658,0.57622,0.57658,894
2025-12-03 16:15:00+00:00,0.57656,0.57714,0.57647,0.57694,677
2025-12-03 16:30:00+00:00,0.57694,0.57697,0.57649,0.5766,713
2025-12-03 16:45:00+00:00,0.57659,0.57686,0.5765,0.57675,1081
2025-12-03 17:00:00+00:00,0.57676,0.57704,0.57666,0.57702,611
2025-12-03 17:15:00+00:00,0.57701,0.5772,0.57695,0.5771,536
2025-12-03 17:30:00+00:00,0.5771,0.5773,0.57702,0.5773,573
2025-12-03 17:45:00+00:00,0.57728,0.57728,0.57705,0.57718,378
2025-12-03 18:00:00+00:00,0.57718,0.57745,0.57718,0.5774,139
2025-12-03 18:15:00+00:00,0.57739,0.5774,0.57713,0.57729,226
2025-12-03 18:30:00+00:00,0.57733,0.57749,0.5772,0.57745,237
2025-12-03 18:45:00+00:00,0.57743,0.57754,0.57724,0.57728,330
2025-12-03 19:00:00+00:00,0.57726,0.57754,0.57726,0.5775,379
2025-12-03 19:15:00+00:00,0.57753,0.57756,0.57744,0.5775,159
2025-12-03 19:30:00+00:00,0.57749,0.5775,0.5773,0.57738,265
2025-12-03 19:45:00+00:00,0.57737,0.57766,0.57734,0.57766,271
2025-12-03 20:00:00+00:00,0.57766,0.57766,0.57744,0.57748,217
2025-12-03 20:15:00+00:00,0.5775,0.5775,0.57742,0.57743,143
2025-12-03 20:30:00+00:00,0.57742,0.57746,0.57732,0.57734,169
2025-12-03 20:45:00+00:00,0.57735,0.57748,0.57734,0.57742,127
2025-12-03 21:00:00+00:00,0.57742,0.5776,0.5774,0.57752,152
2025-12-03 21:15:00+00:00,0.57754,0.57774,0.57753,0.5776,196
2025-12-03 21:30:00+00:00,0.57762,0.57764,0.5775,0.5775,68
2025-12-03 21:45:00+00:00,0.5775,0.57755,0.5774,0.57742,250
2025-12-03 22:00:00+00:00,0.57714,0.57729,0.57714,0.57724,30
2025-12-03 22:15:00+00:00,0.57726,0.57733,0.57714,0.57725,99
2025-12-03 22:30:00+00:00,0.57724,0.5773,0.57719,0.57729,256
2025-12-03 22:45:00+00:00,0.57731,0.57732,0.5772,0.57725,342
2025-12-03 23:00:00+00:00,0.57724,0.57742,0.57719,0.57733,257
2025-12-03 23:15:00+00:00,0.57732,0.57732,0.57721,0.57724,121
2025-12-03 23:30:00+00:00,0.57724,0.57736,0.57724,0.57736,136
2025-12-03 23:45:00+00:00,0.57736,0.57741,0.57716,0.57732,218
